Year,Country,Pilgrimage_Type,Total_Pilgrims,Male_Percentage,Female_Percentage,Average_Age,Average_Travel_Cost_USD,Visa_Approval_Rate,Flights_Arranged,Hotels_Booked,Satisfaction_Rating,Economic_Impact_USD
2013,Netherlands,Hajj,484129,59.02,40.98,40.7,9399.61,91.5,186,206,4.35,5191680981.84
2013,Netherlands,Umrah,151086,64.67,35.33,45.1,3629.08,78.49,315,45,4.38,585456819.78
2013,Netherlands,Ziyarat,397955,63.31,36.69,36.3,5461.5,89.15,313,234,4.75,1320530528.68
2013,Sweden,Hajj,83847,53.03,46.97,57.7,7792.01,84.89,112,48,3.25,630033876.77
2013,Sweden,Umrah,403009,49.51,50.49,35.2,7534.45,86.26,108,60,4.34,2881988607.85
2013,Sweden,Ziyarat,71083,47.23,52.77,41.8,8418.32,80.29,444,114,3.73,415481282.04
2013,Norway,Hajj,411480,60.72,39.28,36.5,3431.08,71.56,177,242,3.33,733586916.54
2013,Norway,Umrah,264525,46.04,53.96,31.0,8868.43,80.67,47,201,4.66,3173145984.08
2013,Norway,Ziyarat,213343,49.19,50.81,48.4,5326.58,74.26,495,174,3.45,1472508429.78
2013,Denmark,Hajj,396651,59.82,40.18,37.6,2599.4,90.79,371,269,3.33,667838329.57
2013,Denmark,Umrah,392451,64.89,35.11,41.3,3469.78,92.54,21,59,4.32,815009126.34
2013,Denmark,Ziyarat,477374,46.29,53.71,34.0,6191.51,97.73,186,288,4.37,4026911954.08
2013,Belgium,Hajj,182817,51.13,48.87,51.0,4710.47,81.84,52,98,3.35,836985752.61
2013,Belgium,Umrah,424052,60.76,39.24,47.8,6899.67,72.6,411,75,3.31,2675319524.77
2013,Belgium,Ziyarat,369292,60.46,39.54,34.6,2140.2,85.82,54,180,3.09,963824218.8
2013,Switzerland,Hajj,311377,47.74,52.26,43.3,2096.84,75.99,180,76,3.81,862381310.64
2013,Switzerland,Umrah,452020,61.57,38.43,31.9,11178.88,83.07,275,225,3.92,6743695310.66
2013,Switzerland,Ziyarat,244901,46.64,53.36,48.1,1647.85,88.27,444,159,4.06,344082051.2
2013,Austria,Hajj,327505,53.39,46.61,47.6,6792.75,91.09,233,77,3.57,1920734095.05
2013,Austria,Umrah,300952,51.49,48.51,31.3,5878.38,92.16,244,253,4.3,2226629513.07
2013,Austria,Ziyarat,453378,48.21,51.79,35.1,8770.68,92.61,448,294,3.51,3209461654.25
2014,Pakistan,Hajj,252647,48.44,51.56,31.1,8628.07,92.59,223,154,3.78,3182556864.01
2014,Pakistan,Umrah,105927,64.56,35.44,34.1,2664.78,91.77,235,97,4.62,238122082.96
2014,Pakistan,Ziyarat,97424,55.1,44.9,53.6,9386.44,92.58,127,170,3.54,1270147572.47
2014,Saudi Arabia,Hajj,46132,51.75,48.25,41.8,8713.75,88.73,32,72,3.2,336194273.26
2014,Saudi Arabia,Umrah,50952,45.24,54.76,46.9,5269.74,73.05,339,174,4.88,220174421.68
2014,Saudi Arabia,Ziyarat,396801,48.07,51.93,29.8,7576.54,88.44,322,248,4.86,2162186932.94
2014,India,Hajj,462088,58.25,41.75,47.5,2113.16,76.32,201,204,4.07,857682322.47
2014,India,Umrah,329597,49.09,50.91,51.3,4395.61,84.48,73,266,4.91,1048783528.11
2014,India,Ziyarat,467863,46.67,53.33,29.2,4221.9,78.96,263,247,3.75,2279694565.92
2014,Indonesia,Hajj,492902,64.72,35.28,45.7,2081.48,71.47,118,180,3.69,1147062929.9
2014,Indonesia,Umrah,388987,56.85,43.15,30.5,9947.56,82.88,164,42,3.43,5150292865.21
2014,Indonesia,Ziyarat,439335,64.26,35.74,45.1,2394.26,87.32,171,149,3.44,940501968.19
2014,Malaysia,Hajj,497828,53.69,46.31,30.8,9128.88,79.77,79,107,3.33,4724192934.84
2014,Malaysia,Umrah,78396,59.8,40.2,28.3,5380.85,87.6,399,95,4.53,288295050.41
2014,Malaysia,Ziyarat,129001,49.84,50.16,49.5,3003.14,79.54,200,54,3.38,368021999.54
2014,Turkey,Hajj,255533,45.56,54.44,46.0,9865.88,91.79,296,165,4.9,3032992852.65
2014,Turkey,Umrah,71036,54.38,45.62,43.0,2845.63,93.37,111,62,3.63,287108304.4
2014,Turkey,Ziyarat,242320,47.17,52.83,39.2,4048.29,85.01,478,150,3.87,915591388.91
2014,Bangladesh,Hajj,337705,48.06,51.94,57.2,5325.46,88.22,71,90,3.94,2163056936.58
2014,Bangladesh,Umrah,148404,62.64,37.36,50.5,7142.13,83.4,421,46,3.61,1350297372.43
2014,Bangladesh,Ziyarat,63413,58.6,41.4,57.9,8495.05,77.61,81,63,4.05,304384752.62
2014,Egypt,Hajj,171823,47.32,52.68,31.9,2868.4,89.75,342,109,4.49,670139705.95
2014,Egypt,Umrah,359832,53.1,46.9,57.4,3159.44,89.47,247,26,4.6,1123891466.88
2014,Egypt,Ziyarat,270283,61.44,38.56,39.3,9031.64,81.46,303,103,3.14,2030451040.94
2014,Nigeria,Hajj,214827,56.89,43.11,53.3,10042.23,89.07,488,115,4.15,1088698762.82
2014,Nigeria,Umrah,35158,45.89,54.11,34.6,6284.68,79.6,487,217,4.97,172717900.51
2014,Nigeria,Ziyarat,81177,60.6,39.4,56.9,6734.33,87.86,207,122,4.88,637255033.46
2014,Iran,Hajj,91613,62.11,37.89,29.5,10760.61,94.71,22,159,3.72,1472974101.2
2014,Iran,Umrah,371563,50.31,49.69,56.7,4065.32,96.25,163,61,3.75,964984671.91
2014,Iran,Ziyarat,474082,61.72,38.28,38.8,5703.62,95.77,62,218,4.73,3046766119.48
2014,Iraq,Hajj,270853,59.5,40.5,32.8,8872.19,90.08,140,86,3.27,1958014685.02
2014,Iraq,Umrah,111276,61.97,38.03,36.9,8236.48,71.48,206,257,4.44,1070968679.01
2014,Iraq,Ziyarat,322531,46.21,53.79,42.0,11943.61,78.67,218,296,4.85,2151944115.9
2014,Afghanistan,Hajj,355763,60.64,39.36,36.4,3015.18,79.61,213,279,4.41,951866927.62
2014,Afghanistan,Umrah,435703,57.65,42.35,53.0,3296.67,97.0,415,124,4.5,1681091686.64
2014,Afghanistan,Ziyarat,320236,53.08,46.92,51.2,7862.04,84.34,366,115,4.09,2030301061.89
2014,United Arab Emirates,Hajj,141803,57.48,42.52,41.2,6609.41,97.83,22,90,3.22,667432633.22
2014,United Arab Emirates,Umrah,489325,52.28,47.72,31.0,10410.39,79.38,177,118,4.49,6355182349.38
2014,United Arab Emirates,Ziyarat,382852,61.54,38.46,53.0,10431.31,93.3,126,179,4.5,5643927952.73
2014,Qatar,Hajj,199225,49.93,50.07,43.2,2989.42,90.06,83,255,4.42,733593493.6
2014,Qatar,Umrah,244394,60.74,39.26,46.7,10311.31,92.02,482,176,3.38,3637349073.66
2014,Qatar,Ziyarat,309851,45.72,54.28,28.9,7857.78,79.51,413,90,3.33,3108829110.03
2014,Kuwait,Hajj,13301,51.97,48.03,57.7,6282.52,94.7,228,143,3.24,105521424.25
2014,Kuwait,Umrah,139730,58.67,41.33,51.9,3352.48,90.93,138,294,4.53,698294754.0
2014,Kuwait,Ziyarat,312555,47.83,52.17,42.0,5248.31,85.96,210,246,4.71,2078619615.65
2014,Jordan,Hajj,294918,62.24,37.76,37.9,4223.34,91.56,340,195,4.69,1031167675.23
2014,Jordan,Umrah,179068,55.72,44.28,38.1,9580.21,77.69,464,296,3.92,2272768615.65
2014,Jordan,Ziyarat,476353,46.12,53.88,38.9,11543.77,98.52,143,110,3.3,4690313153.05
2014,Morocco,Hajj,222780,63.44,36.56,55.8,9887.93,98.47,385,284,3.02,1735467519.12
2014,Morocco,Umrah,462884,48.24,51.76,50.5,4070.37,70.08,209,109,4.25,1780365760.24
2014,Morocco,Ziyarat,127416,55.0,45.0,54.7,6267.69,78.04,394,146,3.94,1002222734.47
2014,Algeria,Hajj,136059,58.26,41.74,57.9,1767.89,96.1,86,243,3.34,302437654.32
2014,Algeria,Umrah,321695,46.17,53.83,56.6,7931.69,73.01,313,184,3.25,3589851574.67
2014,Algeria,Ziyarat,354375,45.35,54.65,35.3,6025.19,79.63,36,95,4.58,2403974562.01
2014,Tunisia,Hajj,132668,45.86,54.14,33.9,5055.27,93.04,451,77,4.83,390005882.35
2014,Tunisia,Umrah,149922,49.14,50.86,51.4,9947.74,93.84,378,286,3.38,894418827.03
2014,Tunisia,Ziyarat,327654,47.47,52.53,41.4,10092.55,92.44,351,44,3.3,2940673668.12
2014,Libya,Hajj,389971,60.54,39.46,50.1,11661.77,73.33,155,155,4.38,6321823039.86
2014,Libya,Umrah,375177,50.11,49.89,36.3,8275.31,71.59,301,39,3.51,4092739187.9
2014,Libya,Ziyarat,423022,59.61,40.39,39.1,3738.81,71.1,415,30,4.15,2209498060.28
2014,Sudan,Hajj,60421,54.85,45.15,30.6,4248.8,73.65,476,249,4.94,257933209.99
2014,Sudan,Umrah,279035,62.97,37.03,48.3,7989.39,90.46,45,248,3.13,2272407984.59
2014,Sudan,Ziyarat,185923,55.71,44.29,36.3,10740.81,85.7,20,137,3.08,1792306302.08
2014,Somalia,Hajj,224526,48.03,51.97,35.4,9615.82,71.92,362,150,3.72,1099309627.73
2014,Somalia,Umrah,159684,60.52,39.48,46.9,11813.72,89.88,27,289,3.11,1205374500.11
2014,Somalia,Ziyarat,188950,56.91,43.09,51.8,1850.5,90.81,247,43,4.9,363015750.88
2014,Yemen,Hajj,266940,56.59,43.41,29.8,3071.61,91.63,171,232,4.2,429111774.3
2014,Yemen,Umrah,6511,53.75,46.25,28.7,5141.48,90.27,79,188,4.78,47184638.43
2014,Yemen,Ziyarat,47530,57.22,42.78,48.0,8530.77,76.39,282,224,4.81,345939841.89
2014,United States,Hajj,320974,61.73,38.27,49.5,5176.7,91.29,361,31,3.61,1600648995.79
2014,United States,Umrah,285552,55.27,44.73,45.6,5398.5,89.43,373,44,4.52,2037010740.84
2014,United States,Ziyarat,418101,52.12,47.88,42.7,11179.6,83.94,236,291,3.88,6172976284.72
2014,United Kingdom,Hajj,140811,61.32,38.68,35.4,6023.19,88.99,212,287,4.47,1009202563.73
2014,United Kingdom,Umrah,495226,54.83,45.17,38.6,10036.01,84.35,326,252,3.91,2823014283.89
2014,United Kingdom,Ziyarat,361570,59.85,40.15,45.2,3539.49,87.25,244,240,3.28,1685342176.94
2014,Canada,Hajj,410148,53.23,46.77,55.7,6745.4,90.56,260,239,4.53,3725997615.39
2014,Canada,Umrah,389562,53.95,46.05,48.4,2499.22,81.91,303,47,3.87,1446191792.99
2014,Canada,Ziyarat,332971,57.8,42.2,47.3,3183.72,76.92,345,209,3.38,1150187395.57
2014,Australia,Hajj,196835,50.18,49.82,55.1,6007.6,93.61,69,19,4.7,1344070690.96
2014,Australia,Umrah,243026,59.03,40.97,51.0,4802.72,76.6,56,151,3.42,1209638741.45
2014,Australia,Ziyarat,139048,55.03,44.97,35.4,8694.19,90.42,428,105,4.76,1383020799.22
2014,Germany,Hajj,119162,55.0,45.0,48.1,4449.95,85.17,467,256,3.64,396091392.77
2014,Germany,Umrah,311435,58.04,41.96,53.8,2972.82,82.47,307,32,3.78,476907178.74
2014,Germany,Ziyarat,347318,63.45,36.55,52.3,8788.63,95.09,402,53,4.29,4112694266.26
2014,France,Hajj,234709,52.73,47.27,34.1,2182.4,72.31,54,115,3.89,628085433.81
2014,France,Umrah,160244,51.54,48.46,30.2,10801.95,75.06,356,32,3.56,2571601381.34
2014,France,Ziyarat,345631,45.18,54.82,34.9,5904.76,73.52,147,126,4.83,1239921787.46
2014,Italy,Hajj,50047,51.92,48.08,48.3,3649.26,87.93,470,199,4.86,192660123.0
2014,Italy,Umrah,266050,59.99,40.01,47.4,6465.89,71.44,184,51,4.55,2515467750.1
2014,Italy,Ziyarat,492123,55.21,44.79,43.2,2938.62,75.85,192,286,3.82,1182321915.12
2014,Spain,Hajj,467358,59.82,40.18,36.2,8902.78,98.44,272,61,4.13,5138375138.19
2014,Spain,Umrah,275082,47.35,52.65,55.5,8115.55,94.45,456,81,3.1,1536545769.44
2014,Spain,Ziyarat,192370,55.31,44.69,36.2,8410.04,80.56,99,75,4.37,958964262.78
2014,China,Hajj,352983,53.58,46.42,47.3,11340.49,73.13,256,277,4.71,4028606191.56
2014,China,Umrah,209447,64.82,35.18,41.9,5645.22,96.67,336,111,4.79,1528204392.55
2014,China,Ziyarat,105022,48.39,51.61,30.1,10919.9,75.81,35,150,3.53,1331868658.94
2014,Japan,Hajj,169139,64.08,35.92,37.9,5780.3,92.36,287,121,4.85,980820366.76
2014,Japan,Umrah,342621,50.74,49.26,38.6,1803.57,98.47,311,37,4.0,546083908.76
2014,Japan,Ziyarat,296687,61.53,38.47,44.4,4832.59,91.56,317,40,4.0,781629836.1
2014,South Korea,Hajj,233479,45.65,54.35,35.4,11787.07,94.03,376,77,3.89,4082037636.05
2014,South Korea,Umrah,165617,50.95,49.05,49.8,11080.61,81.96,263,28,4.05,2019054012.31
2014,South Korea,Ziyarat,93121,63.24,36.76,54.5,11693.38,90.78,180,112,4.12,681588220.81
2014,Russia,Hajj,118056,54.86,45.14,56.2,7268.12,87.56,456,103,4.4,881033843.69
2014,Russia,Umrah,101682,61.72,38.28,33.5,7942.28,71.51,256,296,3.14,884596610.18
2014,Russia,Ziyarat,184936,47.45,52.55,52.1,9732.99,70.63,422,289,3.14,2325764869.18
2014,Brazil,Hajj,378933,60.85,39.15,49.0,4239.37,91.15,494,185,3.92,1909474891.86
2014,Brazil,Umrah,8532,59.3,40.7,44.3,10204.07,77.88,361,299,4.22,109087544.26
2014,Brazil,Ziyarat,12386,61.25,38.75,45.2,3496.62,89.63,280,288,4.97,45097859.61
2014,South Africa,Hajj,33812,57.93,42.07,44.9,5424.58,74.0,224,120,4.5,104255520.08
2014,South Africa,Umrah,136197,45.87,54.13,40.9,9503.11,97.64,442,44,3.84,1877225245.69
2014,South Africa,Ziyarat,84837,47.44,52.56,48.8,6220.09,93.54,246,293,3.67,439036769.15
2014,Kenya,Hajj,114877,57.52,42.48,32.8,3664.73,98.77,285,143,4.92,335047919.38
2014,Kenya,Umrah,56940,53.26,46.74,33.9,11519.28,87.35,355,267,4.9,349235600.16
2014,Kenya,Ziyarat,354846,54.64,45.36,43.8,2958.93,96.53,126,67,3.05,1415592693.04
2014,Ethiopia,Hajj,499925,64.92,35.08,53.7,2170.23,97.65,42,82,4.44,697277948.81
2014,Ethiopia,Umrah,234179,54.26,45.74,32.4,5249.19,94.87,426,140,3.25,1110105669.57
2014,Ethiopia,Ziyarat,171040,58.67,41.33,43.7,8772.64,71.27,100,237,4.5,1733744331.35
2014,Thailand,Hajj,179447,48.83,51.17,57.2,4508.73,76.7,449,207,4.84,857626287.53
2014,Thailand,Umrah,292983,51.53,48.47,36.6,10760.58,74.69,68,209,4.43,4004011052.13
2014,Thailand,Ziyarat,182395,61.13,38.87,55.1,9800.81,76.81,451,167,4.61,2376015956.51
2014,Singapore,Hajj,484174,59.51,40.49,30.5,8160.01,94.88,140,298,4.39,3555417222.9
2014,Singapore,Umrah,316968,64.94,35.06,35.8,9222.3,85.99,282,93,3.32,4080411320.55
2014,Singapore,Ziyarat,134447,61.5,38.5,44.4,3809.76,79.79,429,142,3.01,760974186.23
2014,Philippines,Hajj,498738,46.11,53.89,53.5,7445.63,73.73,470,294,3.45,5366989980.05
2014,Philippines,Umrah,403649,62.32,37.68,38.7,6693.66,71.84,220,177,4.18,3788336268.38
2014,Philippines,Ziyarat,159256,64.42,35.58,43.3,8206.46,86.71,484,231,4.69,1495811939.37
2014,Nepal,Hajj,188535,57.15,42.85,56.6,5789.76,74.73,331,292,4.35,1634340482.85
2014,Nepal,Umrah,109794,63.32,36.68,53.1,3414.07,92.21,453,210,4.79,308444443.36
2014,Nepal,Ziyarat,90398,46.28,53.72,36.8,7608.64,95.43,151,129,3.76,1002898998.69
2014,Sri Lanka,Hajj,365952,60.77,39.23,52.4,3822.91,74.39,206,45,3.93,1044348491.59
2014,Sri Lanka,Umrah,18319,55.7,44.3,51.3,7600.9,78.31,275,175,4.18,71392601.54
2014,Sri Lanka,Ziyarat,146110,45.1,54.9,50.5,2040.91,97.55,61,218,3.9,416029199.76
2014,Uzbekistan,Hajj,254416,62.83,37.17,52.3,10099.84,86.61,129,40,3.17,2953847074.6
2014,Uzbekistan,Umrah,185875,52.44,47.56,49.7,6749.83,86.55,119,58,3.96,850219266.53
2014,Uzbekistan,Ziyarat,473551,50.84,49.16,43.2,5092.48,86.48,48,212,3.19,1561407087.46
2014,Kazakhstan,Hajj,211145,62.94,37.06,55.3,11342.31,97.84,36,21,4.06,1510758158.49
2014,Kazakhstan,Umrah,387907,47.5,52.5,42.8,6298.77,70.24,73,77,4.34,3514324329.36
2014,Kazakhstan,Ziyarat,424724,63.98,36.02,46.0,2948.72,77.5,76,208,4.75,839894826.96
2014,Azerbaijan,Hajj,92420,62.7,37.3,43.4,7601.64,74.73,187,293,3.47,653886788.67
2014,Azerbaijan,Umrah,196686,61.05,38.95,54.8,6677.29,80.35,153,128,4.35,710345729.29
2014,Azerbaijan,Ziyarat,146257,56.29,43.71,35.3,2328.48,70.71,367,60,3.18,284821240.13
2014,Bosnia and Herzegovina,Hajj,461953,58.64,41.36,46.5,6782.03,94.74,212,94,3.8,2822479941.59
2014,Bosnia and Herzegovina,Umrah,340752,57.44,42.56,57.0,5401.61,70.94,178,114,4.09,2394609667.68
2014,Bosnia and Herzegovina,Ziyarat,369449,45.9,54.1,36.8,10599.9,79.84,150,233,3.28,2707315324.87
2014,Netherlands,Hajj,199547,56.78,43.22,32.1,8388.08,93.31,101,34,4.12,2364637108.77
2014,Netherlands,Umrah,468483,53.07,46.93,35.3,10852.96,96.52,432,268,5.0,5859980193.48
2014,Netherlands,Ziyarat,420290,57.63,42.37,39.6,5254.8,70.03,321,134,4.78,3245368824.84
2014,Sweden,Hajj,147184,47.39,52.61,37.3,6060.11,77.41,181,272,3.01,1008656610.08
2014,Sweden,Umrah,301628,45.19,54.81,34.6,8488.11,95.96,233,248,3.83,2205798873.91
2014,Sweden,Ziyarat,146628,46.08,53.92,46.5,6942.73,92.08,456,257,4.92,567043088.03
2014,Norway,Hajj,215419,51.88,48.12,54.2,2026.12,84.86,270,146,4.5,341269064.64
2014,Norway,Umrah,317178,47.2,52.8,41.4,7396.13,70.01,414,145,3.75,1298050673.09
2014,Norway,Ziyarat,460798,53.4,46.6,54.6,9429.27,87.31,81,80,4.76,4104569540.33
2014,Denmark,Hajj,258831,45.87,54.13,41.2,8430.69,98.38,247,120,3.79,2435099889.56
2014,Denmark,Umrah,297390,47.94,52.06,33.6,4946.16,95.87,407,107,4.45,857185752.3
2014,Denmark,Ziyarat,152511,62.24,37.76,34.1,9057.67,78.38,345,29,3.39,1467505357.3
2014,Belgium,Hajj,151441,47.08,52.92,29.5,10513.74,71.45,454,55,4.03,933807155.68
2014,Belgium,Umrah,74098,48.84,51.16,49.5,4850.23,79.67,95,284,3.33,205171879.25
2014,Belgium,Ziyarat,389062,50.3,49.7,53.1,7513.87,74.51,26,148,3.41,1632718186.7
2014,Switzerland,Hajj,470196,58.27,41.73,43.2,4132.69,89.51,158,196,3.21,1494798849.71
2014,Switzerland,Umrah,460636,45.42,54.58,39.1,9330.91,75.01,21,21,3.84,3108550622.81
2014,Switzerland,Ziyarat,198171,60.51,39.49,43.7,4487.95,93.47,370,37,3.58,608290463.81
2014,Austria,Hajj,72963,63.43,36.57,45.0,9155.91,88.45,314,236,3.91,617921005.92
2014,Austria,Umrah,144352,56.78,43.22,33.8,2891.76,81.76,203,267,3.61,251934000.72
2014,Austria,Ziyarat,338857,54.67,45.33,48.7,11491.26,73.25,389,235,3.29,3104014861.32
2015,Pakistan,Hajj,269622,52.86,47.14,57.7,7929.67,80.65,298,161,3.08,2579655105.69
2015,Pakistan,Umrah,379151,54.41,45.59,57.2,2293.64,70.1,440,175,4.26,849152266.33
2015,Pakistan,Ziyarat,28115,56.37,43.63,28.1,4780.17,76.03,247,127,3.27,106184735.15
2015,Saudi Arabia,Hajj,46767,53.57,46.43,48.9,7141.15,70.54,148,10,4.23,475319487.62
2015,Saudi Arabia,Umrah,278775,63.18,36.82,28.9,5121.82,93.88,59,164,4.96,2062529500.69
2015,Saudi Arabia,Ziyarat,93560,45.85,54.15,40.3,9043.27,75.91,31,292,4.37,638967712.38
2015,India,Hajj,407845,47.59,52.41,45.3,4716.68,89.34,185,155,3.36,2118446762.88
2015,India,Umrah,35070,46.52,53.48,44.6,4951.32,73.52,37,109,3.01,156588508.12
2015,India,Ziyarat,101108,53.61,46.39,41.7,6746.14,89.12,389,30,3.66,621137023.83
2015,Indonesia,Hajj,174461,50.38,49.62,49.0,2828.16,71.54,161,112,4.0,477510977.85
2015,Indonesia,Umrah,421319,49.73,50.27,45.3,4599.23,82.25,420,165,4.19,1455344434.83
2015,Indonesia,Ziyarat,237816,53.27,46.73,39.2,7133.63,83.15,27,81,4.39,2372808459.57
2015,Malaysia,Hajj,136172,61.96,38.04,30.4,11826.35,80.39,469,105,4.17,1748723969.85
2015,Malaysia,Umrah,139928,49.24,50.76,43.6,8312.39,79.14,213,190,4.35,925607980.18
2015,Malaysia,Ziyarat,40017,51.53,48.47,39.1,5642.8,72.91,328,75,3.73,311574289.4
2015,Turkey,Hajj,265895,53.52,46.48,52.8,3251.28,94.66,21,224,4.18,1025017887.33
2015,Turkey,Umrah,463366,57.45,42.55,30.8,8021.79,77.99,353,252,4.11,4008616994.85
2015,Turkey,Ziyarat,242648,57.95,42.05,55.0,6226.99,92.48,308,195,3.31,1548435641.72
2015,Bangladesh,Hajj,122201,57.14,42.86,52.2,9364.58,75.89,46,174,3.69,1655327832.99
2015,Bangladesh,Umrah,403104,59.94,40.06,43.2,4000.95,86.13,85,69,4.67,1658195821.36
2015,Bangladesh,Ziyarat,114796,54.83,45.17,33.9,11955.36,96.02,242,174,4.08,1120589995.98
2015,Egypt,Hajj,456490,62.16,37.84,35.5,5295.26,88.35,276,72,3.95,3370224834.26
2015,Egypt,Umrah,19075,52.76,47.24,47.8,11333.98,75.45,471,272,4.65,166711022.86
2015,Egypt,Ziyarat,387323,61.02,38.98,56.3,3939.24,71.41,154,68,3.8,1716721862.69
2015,Nigeria,Hajj,422206,64.81,35.19,45.1,9634.11,94.91,163,247,4.9,3486039478.99
2015,Nigeria,Umrah,151540,52.85,47.15,35.2,2178.35,85.37,358,135,4.59,167711807.55
2015,Nigeria,Ziyarat,295414,64.1,35.9,49.5,9203.26,97.07,26,60,4.45,2341108826.16
2015,Iran,Hajj,9804,46.69,53.31,53.2,5983.67,83.09,496,162,4.24,39856678.9
2015,Iran,Umrah,330262,48.45,51.55,32.2,5347.03,84.31,350,265,4.89,2234319528.56
2015,Iran,Ziyarat,77209,55.03,44.97,55.7,4096.14,93.94,485,232,3.54,443202891.9
2015,Iraq,Hajj,6634,48.1,51.9,28.5,8747.45,72.85,300,53,4.49,44714586.46
2015,Iraq,Umrah,396612,55.07,44.93,36.1,7866.12,84.9,318,208,3.12,1833325274.58
2015,Iraq,Ziyarat,138425,51.42,48.58,49.2,10637.54,92.76,470,241,3.2,1781384109.41
2015,Afghanistan,Hajj,158594,46.72,53.28,36.2,2470.22,84.74,403,205,3.35,441166822.53
2015,Afghanistan,Umrah,161248,56.59,43.41,50.0,2163.07,87.21,407,89,4.82,505805247.17
2015,Afghanistan,Ziyarat,480354,48.48,51.52,54.8,2758.24,77.98,25,67,4.62,1137558293.31
2015,United Arab Emirates,Hajj,435505,56.45,43.55,36.5,11908.61,79.73,451,205,3.76,6185229659.32
2015,United Arab Emirates,Umrah,408075,54.64,45.36,41.9,6980.26,97.63,284,238,4.2,3700026742.81
2015,United Arab Emirates,Ziyarat,391160,60.46,39.54,54.3,5850.15,84.56,224,239,3.39,2721961175.66
2015,Qatar,Hajj,102157,50.62,49.38,57.1,7298.05,77.78,411,142,4.84,642934726.47
2015,Qatar,Umrah,248291,61.3,38.7,44.5,10624.49,92.14,262,291,3.49,1556420442.11
2015,Qatar,Ziyarat,290259,48.09,51.91,44.0,9374.82,78.57,147,146,4.46,3940853446.47
2015,Kuwait,Hajj,225389,49.73,50.27,56.5,7533.07,92.02,70,64,3.12,859791324.08
2015,Kuwait,Umrah,442912,45.94,54.06,37.1,6154.86,75.0,361,267,3.37,2307991750.16
2015,Kuwait,Ziyarat,316967,47.11,52.89,43.5,9607.84,88.5,198,217,4.51,2214046118.35
2015,Jordan,Hajj,92009,45.66,54.34,32.1,4857.66,79.92,380,224,4.48,657989879.47
2015,Jordan,Umrah,316329,45.53,54.47,56.4,8680.48,97.75,100,199,4.0,1446571452.77
2015,Jordan,Ziyarat,66353,49.38,50.62,31.2,9747.17,73.26,405,284,4.51,783888538.99
2015,Morocco,Hajj,314309,49.72,50.28,54.8,1975.21,75.85,448,203,3.2,624806587.78
2015,Morocco,Umrah,394070,62.16,37.84,37.4,3554.99,84.97,87,16,3.09,1773283819.18
2015,Morocco,Ziyarat,372353,64.9,35.1,52.1,8398.63,95.97,374,210,4.95,3991832478.17
2015,Algeria,Hajj,447878,53.76,46.24,45.2,9328.95,92.42,357,87,3.85,3315054431.38
2015,Algeria,Umrah,72983,56.43,43.57,31.2,7394.12,89.17,401,41,3.14,429359949.59
2015,Algeria,Ziyarat,349450,54.87,45.13,33.0,5854.22,92.8,334,34,4.39,2060514620.08
2015,Tunisia,Hajj,57340,60.86,39.14,38.0,6460.2,75.82,48,153,3.58,322053178.27
2015,Tunisia,Umrah,160126,59.14,40.86,50.3,9141.81,81.88,25,256,4.3,904219357.51
2015,Tunisia,Ziyarat,493594,63.94,36.06,33.8,11010.61,71.55,133,291,4.21,6403519297.46
2015,Libya,Hajj,254369,62.65,37.35,52.9,8346.69,83.29,302,148,4.66,2121685152.66
2015,Libya,Umrah,396383,64.57,35.43,31.5,6032.93,71.81,58,33,4.9,2388945562.54
2015,Libya,Ziyarat,422960,64.06,35.94,56.9,7335.09,87.59,120,72,4.39,1770440180.96
2015,Sudan,Hajj,81086,63.84,36.16,56.5,10227.06,75.55,376,255,3.13,476655378.5
2015,Sudan,Umrah,218943,64.55,35.45,57.5,7785.13,95.45,347,127,4.31,2292779714.37
2015,Sudan,Ziyarat,62805,57.02,42.98,55.7,3899.51,84.32,384,162,3.49,217180722.38
2015,Somalia,Hajj,47706,57.66,42.34,35.8,3497.52,83.31,360,228,3.5,133597477.66
2015,Somalia,Umrah,150639,62.7,37.3,36.5,8257.12,81.42,232,69,4.11,1114911685.65
2015,Somalia,Ziyarat,120256,54.13,45.87,53.4,11882.11,72.09,50,215,3.11,1556296274.3
2015,Yemen,Hajj,454582,62.41,37.59,28.7,4815.82,75.36,149,31,4.34,3091195580.16
2015,Yemen,Umrah,171107,52.34,47.66,53.8,4746.52,85.41,352,258,4.65,1003812809.05
2015,Yemen,Ziyarat,278862,57.16,42.84,47.3,8485.26,80.78,398,43,4.07,1432662808.79
2015,United States,Hajj,444072,64.7,35.3,55.1,7051.07,85.37,479,208,4.74,2455315847.02
2015,United States,Umrah,217848,49.7,50.3,54.4,7079.86,87.5,488,125,3.62,1429334808.29
2015,United States,Ziyarat,396529,61.66,38.34,39.0,9423.53,82.74,333,285,4.95,2764568115.78
2015,United Kingdom,Hajj,163564,63.35,36.65,30.4,10927.6,81.58,43,149,3.37,2366318942.21
2015,United Kingdom,Umrah,80592,64.81,35.19,50.1,4937.13,93.99,210,295,3.56,204639443.11
2015,United Kingdom,Ziyarat,408731,62.55,37.45,53.1,4599.69,78.27,333,275,4.88,2404823955.35
2015,Canada,Hajj,477159,48.13,51.87,36.8,7071.35,73.52,424,98,3.61,2434448951.68
2015,Canada,Umrah,287851,62.07,37.93,47.0,4172.07,94.99,351,46,3.76,1326703733.95
